"","idx","object_id","filename","filename_prosome_mask","filename_lipid_mask","class","cruise","station","haul","date","width","height","is_valid","IoU","copepod_area_pixels","copepod_mass_annotated","copepod_area_pixels_pred","copepod_mass_pred","whole_image_area_pixels"
"489",575,"20130815 104558 194 000001 0708 0336","20130815 104558 194 000001 0708 0336.bmp","20130815_104558_194_000001_0708_0336-Prosome_mask.png","20130815_104558_194_000001_0708_0336.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","101",1,"8/15/2013",176,356,"False",0.851262482747422,11708,2.43972680948238,11094,2.26494007714533,62656
"490",576,"20130815 104558 527 000000 1004 0616","20130815 104558 527 000000 1004 0616.bmp","20130815_104558_527_000000_1004_0616-Prosome_mask.png","20130815_104558_527_000000_1004_0616.bmp-Lipid_mask.png","ChypVdors","ArcticNet2013","101",1,"8/15/2013",332,208,"False",0.753000444510298,6328,1.04371706142327,5503,0.860720964668453,69056
"491",577,"20130815 104558 594 000000 0208 0100","20130815 104558 594 000000 0208 0100.bmp","20130815_104558_594_000000_0208_0100-Prosome_mask.png","20130815_104558_594_000000_0208_0100.bmp-Lipid_mask.png","ChypVlat","ArcticNet2013","101",1,"8/15/2013",140,360,"False",0.785157909644526,5784,0.921955768343739,6821,1.15756493307419,50400
"492",578,"20130815 104559 166 000000 0267 0176","20130815 104559 166 000000 0267 0176.bmp","20130815_104559_166_000000_0267_0176-Prosome_mask.png","20130815_104559_166_000000_0267_0176.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",114,287,"False",0.85663082437276,3401,0.443049453953777,3851,0.525928261984313,32718
"493",579,"20130815 104559 427 000001 1072 0156","20130815 104559 427 000001 1072 0156.bmp","20130815_104559_427_000001_1072_0156-Prosome_mask.png","20130815_104559_427_000001_1072_0156.bmp-Lipid_mask.png","CglacVlat","ArcticNet2013","101",1,"8/15/2013",240,128,"False",0.780848963474827,3654,0.489165301234164,3562,0.472250750142605,30720
"494",581,"20130815 104559 965 000001 0335 0792","20130815 104559 965 000001 0335 0792.bmp","20130815_104559_965_000001_0335_0792-Prosome_mask.png","20130815_104559_965_000001_0335_0792.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",212,209,"False",0.922360248447205,4311,0.614543635262625,4355,0.623216170611222,44308
"495",582,"20130815 104600 049 000000 0209 0048","20130815 104600 049 000000 0209 0048.bmp","20130815_104600_049_000000_0209_0048-Prosome_mask.png","20130815_104600_049_000000_0209_0048.bmp-Lipid_mask.png","ChypIVdors","ArcticNet2013","101",1,"8/15/2013",147,143,"False",0.888017118402282,2653,0.314479585612562,2641,0.312518295693466,21021
"496",584,"20130815 104600 092 000000 0189 0184","20130815 104600 092 000000 0189 0184.bmp","20130815_104600_092_000000_0189_0184-Prosome_mask.png","20130815_104600_092_000000_0189_0184.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",222,120,"False",0.798638911128903,2406,0.274803976819325,2087,0.225827087410021,26640
"497",585,"20130815 104600 193 000000 0869 0507","20130815 104600 193 000000 0869 0507.bmp","20130815_104600_193_000000_0869_0507-Prosome_mask.png","20130815_104600_193_000000_0869_0507.bmp-Lipid_mask.png","ChypVlat","ArcticNet2013","101",1,"8/15/2013",341,356,"False",0.878297141455036,7439,1.3047435079093,7871,1.41044557508273,121396
"498",586,"20130815 104600 526 000000 0025 0259","20130815 104600 526 000000 0025 0259.bmp","20130815_104600_526_000000_0025_0259-Prosome_mask.png","20130815_104600_526_000000_0025_0259.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","101",1,"8/15/2013",440,490,"False",0.914381177780872,13887,3.08769713316661,13615,3.00454978493723,215600
"499",587,"20130815 104600 682 000000 0533 0764","20130815 104600 682 000000 0533 0764.bmp","20130815_104600_682_000000_0533_0764-Prosome_mask.png","20130815_104600_682_000000_0533_0764.bmp-Lipid_mask.png","CglacVlat","ArcticNet2013","101",1,"8/15/2013",229,117,"False",0.863509749303621,3155,0.399442411820138,2866,0.349845418077944,26793
"500",588,"20130815 104600 691 000000 0209 0528","20130815 104600 691 000000 0209 0528.bmp","20130815_104600_691_000000_0209_0528-Prosome_mask.png","20130815_104600_691_000000_0209_0528.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","101",1,"8/15/2013",372,218,"False",0.875899075236899,8434,1.55153442842498,7997,1.44169849825671,81096
"501",591,"20130815 104600 999 000000 0769 0775","20130815 104600 999 000000 0769 0775.bmp","20130815_104600_999_000000_0769_0775-Prosome_mask.png","20130815_104600_999_000000_0769_0775.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",193,306,"False",0.895497026338148,3229,0.412428772590879,3464,0.454414867968772,59058
"502",592,"20130815 104601 148 000000 1029 0652","20130815 104601 148 000000 1029 0652.bmp","20130815_104601_148_000000_1029_0652-Prosome_mask.png","20130815_104601_148_000000_1029_0652.bmp-Lipid_mask.png","ChypIVdors","ArcticNet2013","101",1,"8/15/2013",199,143,"False",0.728870858688303,2618,0.308768622168813,2496,0.289089671330928,28457
"503",593,"20130815 104601 182 000000 0913 0267","20130815 104601 182 000000 0913 0267.bmp","20130815_104601_182_000000_0913_0267-Prosome_mask.png","20130815_104601_182_000000_0913_0267.bmp-Lipid_mask.png","ChypIVdors","ArcticNet2013","101",1,"8/15/2013",212,163,"False",0.697862694300518,2728,0.32681371866413,2515,0.292130888057638,34556
"504",594,"20130815 104601 348 000000 0025 0651","20130815 104601 348 000000 0025 0651.bmp","20130815_104601_348_000000_0025_0651-Prosome_mask.png","20130815_104601_348_000000_0025_0651.bmp-Lipid_mask.png","CglacVdors","ArcticNet2013","101",1,"8/15/2013",188,312,"False",0.808377225984449,3522,0.464947973140921,3688,0.495457620604973,58656
"505",595,"20130815 104601 393 000000 0124 0212","20130815 104601 393 000000 0124 0212.bmp","20130815_104601_393_000000_0124_0212-Prosome_mask.png","20130815_104601_393_000000_0124_0212.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","101",1,"8/15/2013",396,356,"False",0.929296844716645,12648,2.71409606965813,12238,2.59343562927642,140976
"506",596,"20130815 104601 448 000000 0961 0548","20130815 104601 448 000000 0961 0548.bmp","20130815_104601_448_000000_0961_0548-Prosome_mask.png","20130815_104601_448_000000_0961_0548.bmp-Lipid_mask.png","ChypIVdors","ArcticNet2013","101",1,"8/15/2013",139,184,"False",0.856989247311828,3545,0.469143241356064,3363,0.436232612903299,25576
"507",597,"20130815 104601 648 000000 0937 0152","20130815 104601 648 000000 0937 0152.bmp","20130815_104601_648_000000_0937_0152-Prosome_mask.png","20130815_104601_648_000000_0937_0152.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",162,222,"False",0.86340950879958,3313,0.427307617645681,3781,0.512781405426998,35964
"508",598,"20130815 104602 198 000000 0239 0336","20130815 104602 198 000000 0239 0336.bmp","20130815_104602_198_000000_0239_0336-Prosome_mask.png","20130815_104602_198_000000_0239_0336.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",136,308,"False",0.900641025641026,2618,0.308768622168813,2719,0.325326739075545,41888
"509",600,"20130815 104602 999 000000 0345 0679","20130815 104602 999 000000 0345 0679.bmp","20130815_104602_999_000000_0345_0679-Prosome_mask.png","20130815_104602_999_000000_0345_0679.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","101",1,"8/15/2013",266,425,"False",0.810374234975419,8378,1.53733581469977,9666,1.87273197150212,113050
"510",602,"20130815 104603 792 000000 1064 0448","20130815 104603 792 000000 1064 0448.bmp","20130815_104603_792_000000_1064_0448-Prosome_mask.png","20130815_104603_792_000000_1064_0448.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",248,156,"False",0.784102306920762,3379,0.439099313603716,3736,0.504378459413455,38688
"511",603,"20130815 104603 797 000000 0259 0680","20130815 104603 797 000000 0259 0680.bmp","20130815_104603_797_000000_0259_0680-Prosome_mask.png","20130815_104603_797_000000_0259_0680.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","101",1,"8/15/2013",246,517,"False",0.778293374581078,11378,2.34534121847692,9316,1.77980218572891,127182
"512",604,"20130815 104603 814 000000 0213 0131","20130815 104603 814 000000 0213 0131.bmp","20130815_104603_814_000000_0213_0131-Prosome_mask.png","20130815_104603_814_000000_0213_0131.bmp-Lipid_mask.png","CglacFlat","ArcticNet2013","101",1,"8/15/2013",336,138,"False",0.80937193326791,3783,0.513155755837549,3592,0.477748339436496,46368
"513",605,"20130815 104603 831 000000 0979 0656","20130815 104603 831 000000 0979 0656.bmp","20130815_104603_831_000000_0979_0656-Prosome_mask.png","20130815_104603_831_000000_0979_0656.bmp-Lipid_mask.png","ChypFdors","ArcticNet2013","101",1,"8/15/2013",271,355,"False",0.792921845376027,7929,1.42480841097856,9093,1.72127783863933,96205
"514",607,"20130815 104603 892 000000 0868 0728","20130815 104603 892 000000 0868 0728.bmp","20130815_104603_892_000000_0868_0728-Prosome_mask.png","20130815_104603_892_000000_0868_0728.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",136,240,"False",0.897367137981473,3971,0.54867717982643,3812,0.518592276545342,32640
"515",608,"20130815 104604 225 000000 0064 0236","20130815 104604 225 000000 0064 0236.bmp","20130815_104604_225_000000_0064_0236-Prosome_mask.png","20130815_104604_225_000000_0064_0236.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",228,208,"False",0.883590776807701,4236,0.599838402627926,4178,0.588533915133022,47424
"516",609,"20130815 104604 258 000002 0724 0560","20130815 104604 258 000002 0724 0560.bmp","20130815_104604_258_000002_0724_0560-Prosome_mask.png","20130815_104604_258_000002_0724_0560.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",236,124,"False",0.858759521218716,4331,0.618481547794961,4210,0.594763551141867,29264
"517",610,"20130815 104604 325 000000 0840 0116","20130815 104604 325 000000 0840 0116.bmp","20130815_104604_325_000000_0840_0116-Prosome_mask.png","20130815_104604_325_000000_0840_0116.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",148,112,"False",0.813944817300522,2316,0.260719947224703,2549,0.297594860430434,16576
"518",613,"20130815 104605 247 000000 0933 0895","20130815 104605 247 000000 0933 0895.bmp","20130815_104605_247_000000_0933_0895-Prosome_mask.png","20130815_104605_247_000000_0933_0895.bmp-Lipid_mask.png","MlongFdors","ArcticNet2013","101",1,"8/15/2013",228,149,"False",0.62214983713355,1515,0.145145804500335,1971,0.208690459393091,33972
"519",614,"20130815 104605 347 000000 0913 0643","20130815 104605 347 000000 0913 0643.bmp","20130815_104605_347_000000_0913_0643-Prosome_mask.png","20130815_104605_347_000000_0913_0643.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","101",1,"8/15/2013",262,182,"False",0.722304283604136,1101,0.093433271096141,1231,0.10899113284196,47684
"520",615,"20130815 104605 747 000002 0497 0863","20130815 104605 747 000002 0497 0863.bmp","20130815_104605_747_000002_0497_0863-Prosome_mask.png","20130815_104605_747_000002_0497_0863.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","101",1,"8/15/2013",242,114,"False",0.669648562300319,1462,0.138185485202453,1151,0.099338820748688,27588
"521",616,"20130815 104605 791 000000 0084 0092","20130815 104605 791 000000 0084 0092.bmp","20130815_104605_791_000000_0084_0092-Prosome_mask.png","20130815_104605_791_000000_0084_0092.bmp-Lipid_mask.png","MlongFdors","ArcticNet2013","101",1,"8/15/2013",140,164,"False",0.764532744665195,1138,0.097793811992512,1260,0.11255023492404,22960
"522",617,"20130815 104605 824 000000 0864 0200","20130815 104605 824 000000 0864 0200.bmp","20130815_104605_824_000000_0864_0200-Prosome_mask.png","20130815_104605_824_000000_0864_0200.bmp-Lipid_mask.png","ChypVlat","ArcticNet2013","101",1,"8/15/2013",248,268,"False",0.906480955088118,6756,1.14236991719606,6658,1.11956544306799,66464
"523",618,"20130815 104605 897 000000 1003 0516","20130815 104605 897 000000 1003 0516.bmp","20130815_104605_897_000000_1003_0516-Prosome_mask.png","20130815_104605_897_000000_1003_0516.bmp-Lipid_mask.png","ChypFdors","ArcticNet2013","101",1,"8/15/2013",428,214,"False",0.864672864409753,10834,2.19201560057313,10427,2.07919388423785,91592
"524",619,"20130815 104606 180 000000 0833 0247","20130815 104606 180 000000 0833 0247.bmp","20130815_104606_180_000000_0833_0247-Prosome_mask.png","20130815_104606_180_000000_0833_0247.bmp-Lipid_mask.png","ChypVlat","ArcticNet2013","101",1,"8/15/2013",376,262,"False",0.85019556714472,7182,1.24295013731649,7009,1.20182273776918,98512
"525",620,"20130815 104606 258 000001 1060 0592","20130815 104606 258 000001 1060 0592.bmp","20130815_104606_258_000001_1060_0592-Prosome_mask.png","20130815_104606_258_000001_1060_0592.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","101",1,"8/15/2013",144,172,"False",0.657819225251076,1121,0.095783521285866,1190,0.104013535897982,24768
"526",621,"20130815 104606 380 000001 0313 0307","20130815 104606 380 000001 0313 0307.bmp","20130815_104606_380_000001_0313_0307-Prosome_mask.png","20130815_104606_380_000001_0313_0307.bmp-Lipid_mask.png","ChypVlat","ArcticNet2013","101",1,"8/15/2013",415,163,"False",0.887871853546911,6606,1.10751668904819,6594,1.10474131152077,67645
"527",623,"20130815 104606 546 000000 0741 0115","20130815 104606 546 000000 0741 0115.bmp","20130815_104606_546_000000_0741_0115-Prosome_mask.png","20130815_104606_546_000000_0741_0115.bmp-Lipid_mask.png","ChypVlat","ArcticNet2013","101",1,"8/15/2013",385,168,"False",0.667743424088602,4794,0.71153838637082,6048,0.980526450051459,64680
"528",624,"20130815 104606 946 000000 0885 0551","20130815 104606 946 000000 0885 0551.bmp","20130815_104606_946_000000_0885_0551-Prosome_mask.png","20130815_104606_946_000000_0885_0551.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",212,277,"False",0.825608465608465,4387,0.629544434722904,4239,0.600424725833132,58724
"529",625,"20130815 104607 179 000000 0221 0659","20130815 104607 179 000000 0221 0659.bmp","20130815_104607_179_000000_0221_0659-Prosome_mask.png","20130815_104607_179_000000_0221_0659.bmp-Lipid_mask.png","CglacVlat","ArcticNet2013","101",1,"8/15/2013",217,188,"False",0.889954337899543,4014,0.556893080353207,4264,0.605316878832824,40796
"530",626,"20130815 104607 279 000001 0165 0207","20130815 104607 279 000001 0165 0207.bmp","20130815_104607_279_000001_0165_0207-Prosome_mask.png","20130815_104607_279_000001_0165_0207.bmp-Lipid_mask.png","CglacVlat","ArcticNet2013","101",1,"8/15/2013",301,212,"False",0.810975609756098,4600,0.672110780270927,4013,0.556701631406522,63812
"531",627,"20130815 104607 313 000000 0913 0199","20130815 104607 313 000000 0913 0199.bmp","20130815_104607_313_000000_0913_0199-Prosome_mask.png","20130815_104607_313_000000_0913_0199.bmp-Lipid_mask.png","CglacVlat","ArcticNet2013","101",1,"8/15/2013",143,301,"False",0.74734703093249,3659,0.490089252481042,4080,0.569568652142592,43043
"532",629,"20130815 104608 412 000000 0801 0571","20130815 104608 412 000000 0801 0571.bmp","20130815_104608_412_000000_0801_0571-Prosome_mask.png","20130815_104608_412_000000_0801_0571.bmp-Lipid_mask.png","ChypVlat","ArcticNet2013","101",1,"8/15/2013",341,341,"False",0.852569713642616,7621,1.34899879151674,7194,1.2458169970193,116281
"533",630,"20130815 104608 596 000002 0339 0768","20130815 104608 596 000002 0339 0768.bmp","20130815_104608_596_000002_0339_0768-Prosome_mask.png","20130815_104608_596_000002_0339_0768.bmp-Lipid_mask.png","ChypIVdors","ArcticNet2013","101",1,"8/15/2013",178,251,"False",0.699332873245917,3103,0.390385702686163,4284,0.609238459555534,44678
"534",631,"20130815 104608 723 000000 0128 0784","20130815 104608 723 000000 0128 0784.bmp","20130815_104608_723_000000_0128_0784-Prosome_mask.png","20130815_104608_723_000000_0128_0784.bmp-Lipid_mask.png","ChypVlat","ArcticNet2013","101",1,"8/15/2013",160,328,"False",0.891730222820398,6402,1.06059769249735,6248,1.02555194442492,52480
"535",632,"20130815 104608 779 000001 0509 0648","20130815 104608 779 000001 0509 0648.bmp","20130815_104608_779_000001_0509_0648-Prosome_mask.png","20130815_104608_779_000001_0509_0648.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","101",1,"8/15/2013",293,158,"False",0.828682586530722,7071,1.21651819520738,6560,1.09688816820836,46294
"536",633,"20130815 104609 256 000000 0104 0556","20130815 104609 256 000000 0104 0556.bmp","20130815_104609_256_000000_0104_0556-Prosome_mask.png","20130815_104609_256_000000_0104_0556.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",232,116,"False",0.803985803985804,3012,0.374675166314517,3596,0.478482673701904,26912
"537",636,"20130815 104611 311 000002 0029 0304","20130815 104611 311 000002 0029 0304.bmp","20130815_104611_311_000002_0029_0304-Prosome_mask.png","20130815_104611_311_000002_0029_0304.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","101",1,"8/15/2013",120,162,"False",0.64813343923749,1138,0.097793811992512,937,0.074788649155009,19440
"538",637,"20130815 104611 511 000000 0249 0576","20130815 104611 511 000000 0249 0576.bmp","20130815_104611_511_000000_0249_0576-Prosome_mask.png","20130815_104611_511_000000_0249_0576.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",173,147,"False",0.769121813031161,4036,0.561109537876709,3458,0.453329037596677,25431
"539",638,"20130815 104611 577 000000 0853 0616","20130815 104611 577 000000 0853 0616.bmp","20130815_104611_577_000000_0853_0616-Prosome_mask.png","20130815_104611_577_000000_0853_0616.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","101",1,"8/15/2013",165,113,"False",0.586440677966102,941,0.075229596750785,1399,0.130035969383511,18645
"540",639,"20130815 104611 677 000001 0141 0608","20130815 104611 677 000001 0141 0608.bmp","20130815_104611_677_000001_0141_0608-Prosome_mask.png","20130815_104611_677_000001_0141_0608.bmp-Lipid_mask.png","MlongFdors","ArcticNet2013","101",1,"8/15/2013",124,117,"False",0.663952225841477,1829,0.188230487545517,1236,0.109602520901564,14508
"541",640,"20130815 104611 755 000000 0796 0760","20130815 104611 755 000000 0796 0760.bmp","20130815_104611_755_000000_0796_0760-Prosome_mask.png","20130815_104611_755_000000_0796_0760.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",116,244,"False",0.902892561983471,4180,0.588922737854504,4109,0.575162984404455,28304
"542",641,"20130815 104611 861 000000 1047 0496","20130815 104611 861 000000 1047 0496.bmp","20130815_104611_861_000000_1047_0496-Prosome_mask.png","20130815_104611_861_000000_1047_0496.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",157,292,"False",0.883809523809524,3965,0.547533452196761,3947,0.544106216723297,45844
